NID,Time,EventName,DisasterType,DisasterSubType,Coordinate,Lon,Lat,C_Name,T_Name,Address,situation,DeathNo,MissingNo,InjuredNo,TrappedNo,ShelterNo,CaseStatus,GeometryType,SourceType,CaseInformer,nTWD97_X,nTWD97_Y,WriteDateTime
164641,2016-9-28 14:24,梅姬颱風,道路災情,路基流失,"121.533,25.06211",121.533,25.06211,臺北市,中山區  ,松江路366號前，中間車道,有一長約15公分，深約5公分左右的坑洞,0,0,0,0,0,已處理,點,自建系統,,303774.44,2772762.96,42642.42639
164665,2016-9-28 14:22,梅姬颱風,道路災情,路基流失,"121.5011,25.1445",121.5011,25.1445,臺北市,北投區  ,大屯路93巷1號旁排水溝的旁邊道路,市民上述地點有共同堆起沙包，地面突起大量的水從旁流出，市民認為有地基流失掏空情形，希望單位前往確認(表示若有疑問可向市民聯繫，並有錄影存證有需要可向市民索取),0,0,0,0,0,已處理,點,自建系統,,300522.13,2781876.68,42642.42639
164956,2016-9-28 13:49,梅姬颱風,道路災情,路基流失,"121.5335,25.06383",121.5335,25.06383,臺北市,中山區  ,松江路364號,有2個坑洞(一個約20cm大小、深約5-10cm，另一個約10cm大小，深度無法提供),0,0,0,0,0,已處理,點,自建系統,,303824.14,2772953.68,42642.42917
165008,2016-9-28 13:43,梅姬颱風,道路災情,路基流失,"120.29097497463226,22.674971095839616",120.290975,22.674971,高雄市,左營區  ,高雄市左營區城峰路東門路大義國中旁邊,城峰路東門路大義國中旁邊有地層下陷.,0,0,0,0,0,已處理,點,災情查報WEB,,177142.05,2508466.26,42642.42917
165050,2016-9-28 13:37,梅姬颱風,道路災情,道路落石,"120.582117,23.564473",120.582117,23.564473,嘉義縣,梅山鄉  ,嘉義縣梅山鄉半天村4鄰村道,1.落石影響交通安全 2.村長已請村民移至路旁,0,0,0,0,0,處理中,點,災情查報WEB,,207341.8,2606853.31,42642.42986
165221,2016-9-28 13:22,梅姬颱風,道路災情,路基流失,"120.562943689021,22.9866102883177",120.562944,22.98661,高雄市,杉林區  ,高雄市杉林區,高129線4.1K道路下陷無法通行,0,0,0,0,0,處理中,點,災情查報WEB,,205191.64,2542867.19,42642.43125
165303,2016-9-28 13:13,梅姬颱風,道路災情,邊坡坍方,"120.642512,23.408435",120.642512,23.408435,嘉義縣,番路鄉  ,嘉義縣番路鄉公興村,"嘉義縣番路鄉公興村龍美地區,腦寮地區農路不通.",0,0,0,0,0,處理中,點,災情查報WEB,,213464.11,2589556.78,42642.43194
165317,2016-9-28 13:12,梅姬颱風,道路災情,邊坡坍方,"120.561802828611,22.9058423312723",120.561803,22.905842,高雄市,美濃區  ,高雄市美濃區成功路380巷49-1號,擋土牆崩落，阻擋水路、道路,0,0,0,0,0,處理中,點,災情查報WEB,,205048,2533923.74,42642.43264
165371,2016-9-28 13:06,梅姬颱風,道路災情,邊坡坍方,"120.636302,23.417099",120.636302,23.417099,嘉義縣,番路鄉  ,嘉義縣番路鄉公興村6鄰,嘉義縣番路鄉公興村5鄰通往6鄰東竹湖村里道路不通,0,0,0,0,0,處理中,點,災情查報WEB,,212831.85,2590517.83,42642.43264
165415,2016-9-28 13:02,梅姬颱風,道路災情,邊坡坍方,"120.726137,22.765472",120.726137,22.765472,屏東縣,霧臺鄉  ,屏東縣霧臺鄉佳暮村,佳暮原鄉聯絡道路上方土石崩塌,0,0,0,0,0,已處理,點,災情查報WEB,,221877.34,2518339.54,42642.43333
165709,2016-9-28 12:28,梅姬颱風,道路災情,路基流失,"121.5677,25.03317",121.5677,25.03317,臺北市,信義區  ,信義路五段17號信義分局正前方斑馬線上,上述地點有一個大坑洞，坑洞約兩個籃球大坑洞，深度約十公分深，希望局處單位盡快處理，擔心之後有人騎摩托車經過容易跌倒,0,0,0,0,0,已處理,點,自建系統,,307288.85,2769571.64,42642.43681
165751,2016-9-28 12:23,梅姬颱風,道路災情,路基流失,"120.325477,22.604875",120.325477,22.604875,高雄市,前鎮區  ,高雄市前鎮區瑞豐里瑞隆路623號,瑞豐里瑞隆路623號前，大馬路上路面龜裂恐下陷，目前已放三角椎,0,0,0,0,0,處理中,點,災情查報WEB,,180652.35,2500687.77,42642.43681
165811,2016-9-28 12:15,梅姬颱風,道路災情,路基流失,"121.5717,25.03264",121.5717,25.03264,臺北市,信義區  ,信義路五段17號信義分局前方斑馬線上,一個坑洞在側邊馬路上，大小約1個半籃球大，深度約10公分,0,0,0,0,0,已處理,點,自建系統,,307692.76,2769514.63,42642.4375
166381,2016-9-28 11:28,梅姬颱風,道路災情,邊坡坍方,"120.630613779374,23.5474482774946",120.630614,23.547448,嘉義縣,梅山鄉  ,嘉義縣梅山鄉瑞峰村瑞峰國小南側產業道路上下方坍方,阻斷竹坑溪步道通行,0,0,0,0,0,待處理,點,災情查報WEB,,212287.63,2604954.36,42642.44444
166543,2016-9-28 11:19,梅姬颱風,道路災情,土石流阻斷,"120.555844,22.982681",120.555844,22.982681,高雄市,杉林區  ,高雄市杉林區新庄里,新和社區簡易自來水源頭往井子角道路崩塌不能通行,0,0,0,0,0,已處理,點,災情查報WEB,,204462.43,2542434.26,42642.44653
166646,2016-9-28 11:11,梅姬颱風,道路災情,道路落石,"120.628378,23.588153",120.628378,23.588153,嘉義縣,梅山鄉  ,嘉義縣梅山鄉龍眼村151線後棟,近古坑鄉樟湖村與本鄉交接處多處落石,0,0,0,0,0,待處理,點,災情查報WEB,,212071.05,2609462.69,42642.44792
166699,2016-9-28 11:08,梅姬颱風,道路災情,路基流失,"121.5356,24.99604",121.5356,24.99604,臺北市,中正區  ,"往新店方向，在路燈180-181之間快到師大路，在外側車道，橋面上,地標:  水源快速道路",坑洞約70*70cm,0,0,0,0,0,已處理,點,自建系統,,304065.7,2765445.73,42642.44931
166710,2016-9-28 11:07,梅姬颱風,道路災情,路基流失,"121.5343,25.0446",121.5343,25.0446,臺北市,大安區  ,大安區八德路二段16號,路面坑洞,0,0,0,0,0,已處理,點,自建系統,,303913.26,2770823.97,42642.44931
166814,2016-9-28 10:59,梅姬颱風,道路災情,路基流失,"121.5547,25.0417",121.5547,25.0417,臺北市,大安區  ,忠孝東路4段289號 路面坑洞,路面坑洞,0,0,0,0,0,已處理,點,自建系統,,305973.07,2770511.03,42642.45069
166865,2016-9-28 10:55,梅姬颱風,道路災情,道路落石,"120.621046721599,23.6329974807867",120.621047,23.632997,雲林縣,古坑鄉  ,雲林縣古坑鄉149縣道32-33阿比加咖啡附近落石,道路落石,0,0,0,0,0,已處理,點,災情查報WEB,,211335.94,2614430.87,42642.45139
166900,2016-9-28 10:52,梅姬颱風,道路災情,路基流失,"121.5281,25.06285",121.5281,25.06285,臺北市,中山區  ,民權東路二段1號前方快車道上,"快車道上有坑洞,長30公分、寬10幾公分、深5公分",0,0,0,0,0,已處理,點,自建系統,,303279.75,2772842.99,42642.45139
166909,2016-9-28 10:51,梅姬颱風,道路災情,道路落石,"120.620382,23.475119",120.620382,23.475119,嘉義縣,番路鄉  ,嘉義縣番路鄉大湖村5鄰大凹,大湖村5鄰大凹地區村里道路、10鄰火燒?地區村里道路均土石滑落，無法通行。,0,0,0,0,0,待處理,點,災情查報WEB,,211221.83,2596947.21,42642.45208
166957,2016-9-28 10:48,梅姬颱風,道路災情,路基流失,"121.5196,25.06305",121.5196,25.06305,臺北市,中山區  ,民權西路79號前方馬路近斑馬線,路面下陷30*30公分 ,0,0,0,0,0,已處理,點,自建系統,,302422.09,2772861.82,42642.45278
167108,2016-9-28 10:39,梅姬颱風,道路災情,路基流失,"121.5281,25.06285",121.5281,25.06285,臺北市,中山區  ,民權東路二段1號前,路面坑洞有一公尺長深10幾公分,0,0,0,0,0,已處理,點,自建系統,,303279.75,2772842.99,42642.45486
167160,2016-9-28 10:36,梅姬颱風,道路災情,土石流阻斷,"120.642512,23.408435",120.642512,23.408435,嘉義縣,番路鄉  ,嘉義縣番路鄉公興村,阿里山公路(台18線)34.8K及56K處道路坍方無法通行。42K及50.5K土石流佔據半個路面，另41.8K處不通。,0,0,0,0,0,已處理,點,災情查報WEB,,213464.11,2589556.78,42642.45556
167240,2016-9-28 10:33,梅姬颱風,道路災情,土石流阻斷,"120.688335027956,22.6694563723927",120.688335,22.669456,屏東縣,瑪家鄉  ,屏東縣瑪家鄉,涼山村牛角灣溪旁道路有坍方現象無法通行請派員處理,0,0,0,0,0,處理中,點,災情查報WEB,,217973.13,2507715.39,42642.45694
155572,2016-9-28 10:31,梅姬颱風,道路災情,邊坡坍方,"120.647713,22.709143",120.647713,22.709143,屏東縣,瑪家鄉  ,屏東縣瑪家鄉北葉村,往北葉國小就是瑪家分隊上方道路有邊坡坍方，造成學童上放學交通阻礙危險，請派員處理,0,0,0,0,0,待處理,點,災情查報WEB,,213809.18,2512119.22,42641.45208
155576,2016-9-28 10:30,梅姬颱風,道路災情,道路落石,"120.802942091904,22.7480207694627",120.802942,22.748021,屏東縣,霧臺鄉  ,屏東縣霧臺鄉,1.台24線42K處道路落石及樹木斷枝阻斷交通,0,0,0,0,0,待處理,點,災情查報WEB,,229761.82,2516394.61,42641.45208
167295,2016-9-28 10:28,梅姬颱風,道路災情,道路落石,"120.612632,23.417387",120.612632,23.417387,嘉義縣,番路鄉  ,嘉義縣番路鄉公興村7鄰腦?地區,公興村7鄰台18線往腦?地區村里道路全線無法通車。,0,0,0,0,0,待處理,點,災情查報WEB,,210412.96,2590556.02,42642.45833
155641,2016-9-28 10:25,梅姬颱風,道路災情,道路落石,"120.639904,23.552859",120.639904,23.552859,嘉義縣,梅山鄉  ,嘉義縣梅山鄉瑞里村166線,沿線多處落石路樹倒伏,0,0,0,0,0,未指派,點,災情查報WEB,,213237.62,2605551.14,42641.45208
155679,2016-9-28 10:22,梅姬颱風,道路災情,道路落石,"120.573093,23.553221",120.573093,23.553221,嘉義縣,梅山鄉  ,嘉義縣梅山鄉安靖村嘉115線,1.沿線落石路樹倒伏 2.村長已先行處理部分災情,0,0,0,0,0,未指派,點,災情查報WEB,,206416.89,2605609.94,42641.45208
155765,2016-9-28 10:17,梅姬颱風,道路災情,邊坡坍方,"120.622041,23.54346",120.622041,23.54346,嘉義縣,梅山鄉  ,嘉義縣梅山鄉太興村154線泰興岩旁,道路崩塌影響道路通行,0,0,0,0,0,未指派,點,災情查報WEB,,211411.22,2604514.96,42641.45208
155769,2016-9-28 10:17,梅姬颱風,道路災情,道路落石,"120.647939,22.703441",120.647939,22.703441,屏東縣,瑪家鄉  ,屏東縣瑪家鄉瑪家村,往舊瑪家的北瑪道路多處有落石坍坊，人車無法通行,0,0,0,0,0,待處理,點,災情查報WEB,,213830.9,2511487.78,42641.45208
167379,2016-9-28 10:09,梅姬颱風,道路災情,邊坡坍方,"121.6097,25.05061",121.6097,25.05061,臺北市,南港區  ,忠孝東路七段478巷12號,邊坡落石  影響交通,0,0,0,0,0,已處理,點,自建系統,,311518.63,2771521.83,42642.46389
167395,2016-9-28 10:07,梅姬颱風,道路災情,工區及周邊區域損壞,"121.5053,25.11689",121.5053,25.11689,臺北市,北投區  ,北投區尊賢街245巷40號道路受損,北投區尊賢街245巷40號道路受損,0,0,0,0,0,已處理,點,自建系統,,300957.04,2778819.99,42642.46528
167396,2016-9-28 10:07,梅姬颱風,道路災情,工區及周邊區域損壞,"121.522,25.11918",121.522,25.11918,臺北市,北投區  ,北投區天母西路136號瓦斯孔蓋周邊下陷，道路損壞,北投區天母西路136號瓦斯孔蓋周邊下陷，道路損壞,0,0,0,0,0,已處理,點,自建系統,,302640.21,2779080.06,42642.46528
167446,2016-9-28 10:00,梅姬颱風,道路災情,道路落石,"120.629629,23.57383",120.629629,23.57383,嘉義縣,梅山鄉  ,嘉義縣梅山鄉碧湖村162甲線,1.太平往碧湖村沿線落石樹倒 2.小車可通行.目前處理中,0,0,0,0,0,待處理,點,災情查報WEB,,212194.63,2607876.19,42642.46806
156178,2016-9-28 09:51,梅姬颱風,道路災情,邊坡坍方,"120.54385900497437,23.072486912084372",120.543859,23.072487,臺南市,南化區  ,臺南市南化區玉山里,臺20線雲山寺前48.5K、50-51K，土石崩落，目前無法通行。,0,0,0,0,0,已處理,點,災情查報WEB,,203264.61,2552382.76,42641.45347
167484,2016-9-28 09:49,梅姬颱風,道路災情,路基流失,"121.5654,25.06665",121.5654,25.06665,臺北市,松山區  ,撫遠街411號前方快車道,100公分長及30公分深坑洞,0,0,0,0,0,已處理,點,自建系統,,307041.25,2773279.11,42642.47153
156388,2016-9-28 09:36,梅姬颱風,道路災情,邊坡坍方,"120.802942091904,22.7480207694627",120.802942,22.748021,屏東縣,霧臺鄉  ,屏東縣霧臺鄉,1.台24線35.6處土石坍方交通中斷,0,0,0,0,0,處理中,點,災情查報WEB,,229761.82,2516394.61,42641.45417
156418,2016-9-28 09:34,梅姬颱風,道路災情,邊坡坍方,"121.282098972876,24.596299871645",121.282099,24.5963,新竹縣,尖石鄉  ,新竹縣尖石鄉,司馬庫斯聯絡道1K+300.2K+00處土石坍塌及落石,0,0,0,0,0,待處理,點,災情查報WEB,,278567.48,2721093.48,42641.45417
167548,2016-9-28 09:34,梅姬颱風,道路災情,路基流失,"121.5053,25.11692",121.5053,25.11692,臺北市,北投區  ,尊賢街245巷40號前方,路面有一坑洞(不確定大小),0,0,0,0,0,已處理,點,自建系統,,300957.03,2778823.32,42642.47708
156439,2016-9-28 09:33,梅姬颱風,道路災情,邊坡坍方,"121.282098972876,24.596299871645",121.282099,24.5963,新竹縣,尖石鄉  ,新竹縣尖石鄉,竹60縣道29.5K土石坍塌道路中斷,0,0,0,0,0,待處理,點,災情查報WEB,,278567.48,2721093.48,42641.45417
156451,2016-9-28 09:32,梅姬颱風,道路災情,路基流失,"121.282098972876,24.596299871645",121.282099,24.5963,新竹縣,尖石鄉  ,新竹縣尖石鄉,竹60縣道比鱗橋往部落方向1.5K處地基塌陷,0,0,0,0,0,待處理,點,災情查報WEB,,278567.48,2721093.48,42641.45417
156465,2016-9-28 09:31,梅姬颱風,道路災情,邊坡坍方,"121.282098972876,24.596299871645",121.282099,24.5963,新竹縣,尖石鄉  ,新竹縣尖石鄉,竹58縣道往上水田方向100公尺處坍方，單向通車,0,0,0,0,0,待處理,點,災情查報WEB,,278567.48,2721093.48,42641.45417
156486,2016-9-28 09:30,梅姬颱風,道路災情,道路落石,"121.282098972876,24.596299871645",121.282099,24.5963,新竹縣,尖石鄉  ,新竹縣尖石鄉,竹58縣道2.5K處土石坍塌及落石,0,0,0,0,0,待處理,點,災情查報WEB,,278567.48,2721093.48,42641.45486
156510,2016-9-28 09:29,梅姬颱風,道路災情,路基流失,"121.282098972876,24.596299871645",121.282099,24.5963,新竹縣,尖石鄉  ,新竹縣尖石鄉,秀巒村6鄰往錦路泰崗林道1公里路基坍方,0,0,0,0,0,未指派,點,災情查報WEB,,278567.48,2721093.48,42641.45486
156884,2016-9-28 09:00,梅姬颱風,道路災情,土石流阻斷,"120.444928,22.78191",120.444928,22.78191,高雄市,旗山區  ,高雄市旗山區南勝里龍文巷42號,旗山區南勝里龍文巷42號房屋淹一半,0,0,0,0,0,待處理,點,災情查報WEB,,193006.67,2520240.61,42641.45694
157148,2016-9-28 08:35,梅姬颱風,道路災情,工區及周邊區域損壞,"120.465647,22.880221",120.465647,22.880221,高雄市,旗山區  ,高雄市旗山區三協里高90道路,旗山區三協里高90號道路道路崩落溪底，目前無法通行,0,0,0,0,0,待處理,點,災情查報WEB,,195173.48,2531119.15,42641.45833
157340,2016-9-28 08:20,梅姬颱風,道路災情,土石流阻斷,"120.857308132898,23.2234290592062",120.857308,23.223429,高雄市,桃源區  ,高雄市桃源區台20線95K,桃源區台20線95公里處道路因土石阻斷封閉,0,0,0,0,0,待處理,點,災情查報WEB,,235396.51,2569031.59,42641.45972
157393,2016-9-28 08:15,梅姬颱風,道路災情,道路落石,"120.715776,23.559799",120.715776,23.559799,嘉義縣,梅山鄉  ,嘉義縣梅山鄉太和村162線7K及162甲線49K,道路不通影響交通安全,0,0,0,0,0,未指派,點,災情查報WEB,,220985,2606302.28,42641.46042
157418,2016-9-28 08:12,梅姬颱風,道路災情,道路落石,"120.62143,23.556522",120.62143,23.556522,嘉義縣,梅山鄉  ,嘉義縣梅山鄉太平村162甲線及154線,沿線多處落石及路樹倒伏,0,0,0,0,0,未指派,點,災情查報WEB,,211352.65,2605961.64,42641.46042
157462,2016-9-28 08:10,梅姬颱風,道路災情,土石流阻斷,"120.730852290353,23.2699916805499",120.730852,23.269992,高雄市,那瑪夏區 ,高雄市那瑪夏區,1、台29線那瑪夏往甲仙段土石崩落造成道路封閉。 2、台29線那瑪夏往達卡努瓦里處也因土石崩落造成道路封閉。,0,0,0,0,0,待處理,點,災情查報WEB,,222464.17,2574206.16,42641.46111
157470,2016-9-28 08:09,梅姬颱風,道路災情,邊坡坍方,"120.759362,24.223842",120.759362,24.223842,臺中市,豐原區  ,臺中市豐原區東陽路清谷巷3號,土石坍方無法通行，且停電,0,0,0,0,0,處理中,點,災情查報WEB,,225559.59,2679834.41,42641.46111
157487,2016-9-28 08:07,梅姬颱風,道路災情,邊坡坍方,"121.15563869476318,24.083807540804944",121.155639,24.083808,南投縣,仁愛鄉  ,南投縣仁愛鄉大同村,投89線23k處坍方，車輛無法通行。,0,0,0,0,0,處理中,點,災情查報WEB,,265824.67,2664313.39,42641.46111
157620,2016-9-28 07:53,梅姬颱風,道路災情,邊坡坍方,"120.674164,23.542069",120.674164,23.542069,嘉義縣,梅山鄉  ,嘉義縣梅山鄉瑞里村4鄰及7鄰,村里道路坍方無法通行,0,0,0,0,0,待處理,點,災情查報WEB,,216732.55,2604347.87,42641.4625
157673,2016-9-28 07:48,梅姬颱風,道路災情,邊坡坍方,"120.420293,22.917692",120.420293,22.917692,高雄市,內門區  ,高雄市內門區內東里,內門區內東里-高182市道過7號橋(30.8K)邊坡土石滑落，道路不通，造成交通中斷。,0,0,0,0,0,處理中,點,災情查報WEB,,190536.23,2535286.11,42641.4625
157701,2016-9-28 07:46,梅姬颱風,道路災情,邊坡坍方,"120.662817,22.525366",120.662817,22.525366,屏東縣,來義鄉  ,屏東縣來義鄉義林村發東東附近,本鄉義林村發咚咚附近(二丰圳水源頭)邊坡蛇籠遭沖毀長約30公尺河水蔓延至道路,0,0,0,0,0,處理中,點,災情查報WEB,,215314.79,2491766.17,42641.46319
167906,2016-9-28 07:42,梅姬颱風,道路災情,路基流失,"121.4993,25.03622",121.4993,25.03622,臺北市,萬華區  ,三水街西園路口,自來水廠挖洞未補平,0,0,0,0,0,已處理,點,自建系統,,300384.97,2769882.27,42642.51181
157774,2016-9-28 07:37,梅姬颱風,道路災情,路基流失,"121.282098972876,24.596299871645",121.282099,24.5963,新竹縣,尖石鄉  ,新竹縣尖石鄉,"石磊道路3k+400處坍方路基完全流失,長度約50公尺,道路中斷人車完全無法通行.影響4個部落150戶居民,約450人.懇請盡速派財政及主計及原住民族行政處等單位前往現勘.",0,0,0,0,0,已處理,點,災情查報WEB,,278567.48,2721093.48,42641.46389
