"CASE_ID","CASE_DT","COUNTY","TOWN","LOC","GEOMETRY_TYPE","LonLat","MAIN_TYPE","SUB_TYPE","CASE_DESCRIPTION","STATUS","SOURCE","INJURED_NO","DEATH_NO","TRAPPED_NO","MISSING_NO","SHELTER_NO","IS_TRAFFIC","IS_SERIOUS"
"042016110000795","2016-11-08T10:46:03.000+08:00","高雄市","岡山區","高雄市岡山區岡山里岡山路200號","點","120.296419,22.790823","路樹災情","路樹倒塌","行道樹倒塌，壓毀自小客車1輛。","未指派","災情查報WEB","1","0","0","0","0","否","是"
"042016110000778","2016-11-08T10:46:02.000+08:00","臺東縣","延平鄉","臺東縣延平鄉","點","121.00756034732,22.8866795775615","民生、基礎設施災情","電力停電","臺東縣延平鄉桃源村因主要變壓器跳脫，造成32戶停電。","待處理","災情查報WEB","0","0","0","0","0","否","否"
"042016110000791","2016-11-08T10:46:01.000+08:00","臺中市","和平區","臺中市和平區東崎路一段","點","120.921466,24.335856","土石災情","土石崩落","中47市道（32K處）現場土石崩塌，道路遭阻斷，無法通行。","處理中","災情查報WEB","0","0","0","0","0","否","否"
"042016110000781","2016-11-08T10:45:28.000+08:00","基隆市","信義區","基隆市信義區東信路35巷1號","點","121.767195,25.127329","民生、基礎設施災情","電力停電","民眾通報,受到地震影響,基隆市信義區東信路35巷1號發跳電,造成電梯暫停運行,5名住戶受困於電梯中.","未指派","災情查報WEB","5","0","0","0","0","否","否"
"042016110000786","2016-11-08T10:45:26.000+08:00","臺中市","中區","臺中市中區光復國小","點","120.67967077704,24.1417621275512","建物毀損","建物輕微受損","臺中市中區光復國小一樓教室天花板鋼架掉落損壞","待處理","災情查報WEB","0","0","0","0","0","否","否"
"042016110000785","2016-11-08T10:45:25.000+08:00","臺南市","東山區","臺南市東山區東中里","點","120.40545272800955,23.31899031809711","建物毀損","建物輕微受損","民眾通報oo市oo區oo街oo號在地震後，牆面出現龜裂，外牆大面積磁磚掉落","未指派","災情查報WEB","0","0","0","0","0","否","否"
"042016110000771","2016-11-08T10:43:56.000+08:00","臺中市","沙鹿區","臺中市沙鹿區沙田路200號","點","120.559591,24.237796","路樹災情","路樹傾斜","路樹傾斜影響交通，目前無人傷亡","待處理","災情查報WEB","0","0","0","0","0","否","是"
"042016110000776","2016-11-08T10:43:53.000+08:00","高雄市","六龜區","高雄市六龜區興龍里","點","120.659617,23.007358","道路、隧道災情","土石流阻斷","興龍里路面遭土石流阻斷，請派人清理","未指派","災情查報WEB","1","0","0","0","0","是","否"
"042016110000773","2016-11-08T10:43:38.000+08:00","宜蘭縣","三星鄉","宜蘭縣三星鄉大隱中路321號","點","121.714611,24.66799","建物毀損","建物輕微受損","大隱中路321號民宅在地震後出現牆面龜裂，外牆大面積磁磚掉落。","未指派","災情查報WEB","0","0","0","0","0","否","否"
"042016110000788","2016-11-08T10:43:29.000+08:00","臺南市","新營區","臺南縣道32K道路中斷","點","120.300905120644,23.2996076856688","土石災情","土石崩落","臺南縣道(32K)現場土石崩塌,道路遭阻斷,無法通行.","已處理","災情查報WEB","0","0","0","0","0","否","否"
"042016110000806","2016-11-08T10:42:42.000+08:00","臺東縣","東河鄉","臺東縣東河鄉東23線11.5k","點","121.28679657034809,23.007929334864684","道路、隧道災情","土石流阻斷","東河鄉北源村爆發土石流，土石流淹沒道路導致交通停擺，現場有2輛貨車被侵襲，造成2名路過民眾遭砸傷。","已處理","災情查報WEB","2","0","0","0","0","是","是"
"042016110000767","2016-11-08T10:42:29.000+08:00","新竹市","北區","新竹市北區","點","120.947561869494,24.819580639675","路樹災情","路樹傾斜","本府民政處：路樹倒塌致民眾受傷","未指派","災情查報WEB","1","0","0","0","0","否","否"
"042016110000777","2016-11-08T10:42:21.000+08:00","基隆市","信義區","基隆市信義區仁一路59號","點","121.754591,25.127738","民生、基礎設施災情","電力停電","民眾通報,市區仁一路59號跳電,造成電梯暫停運行,5名住戶受困電梯中","未指派","災情查報WEB","5","0","0","0","0","否","否"
"112016110000034","2016-11-08T10:42:00.000+08:00","新北市","林口區","林口區東明一街55號","點","121.39180,25.07178","建物毀損","其他","民眾通報，新北市林口區東明一街55號大樓在地震後，牆面出現龜裂、外牆大面積磁磚掉落。","處理中","自建系統","0","0","0","0","0","否","否"
"042016110000799","2016-11-08T10:41:51.000+08:00","臺中市","龍井區","臺中市龍井區龍津里　","點","120.52323,24.196638","民生、基礎設施災情","電力停電","臺中市龍井區龍津里因主要變壓器跳脫，造成32戶停電","處理中","災情查報WEB","0","0","0","0","0","否","否"
"042016110000765","2016-11-08T10:41:27.000+08:00","臺中市","沙鹿區","臺中市沙鹿區大同街100號","點","120.559081,24.238557","廣告招牌災情","廣告招牌欲墜","廣告招牌搖搖欲墜，目前無人傷亡","待處理","災情查報WEB","0","0","0","0","0","否","是"
"042016110000774","2016-11-08T10:41:20.000+08:00","基隆市","信義區","基隆市信義區","點","121.772525219088,25.1273705092704","道路、隧道災情","道路落石","00縣道(32k)現場土石崩塌,道路阻斷,無法通行.","未指派","災情查報WEB","0","0","0","0","0","是","是"
"042016110000769","2016-11-08T10:41:18.000+08:00","臺南市","山上區","臺南市山上區南洲里2號","點","120.355579,23.100344","民生、基礎設施災情","電力停電","民眾通報，受到地震影響，臺南市山上區2號發生跳電，造成電梯暫停運行，5名住戶受困於電梯中。","未指派","災情查報WEB","5","0","0","0","0","否","否"
"042016110000762","2016-11-08T10:41:11.000+08:00","澎湖縣","湖西鄉","澎湖縣湖西鄉中西村12號","點","119.615153,23.597372","廣告招牌災情","廣告招牌欲墜","廣告招牌搖搖欲墜。","未指派","災情查報WEB","0","0","0","0","0","否","是"
"042016110000766","2016-11-08T10:41:04.000+08:00","屏東縣","獅子鄉","屏東縣獅子鄉楓林村","點","120.70600890205242,22.2013866426761","其他災情","漁港設施損壞","民眾通報屏東縣楓林港因颱風過境，於港附近發生長浪並挾帶石塊造成公共設施損壞。","未指派","災情查報WEB","0","0","0","0","0","否","否"
"042016110000755","2016-11-08T10:41:03.000+08:00","新竹市","東區","新竹市東區","點","120.992679754639,24.7873537549943","廣告招牌災情","廣告招牌掉落","廣告招牌砸中路人","未指派","災情查報WEB","1","0","0","0","0","否","否"
"042016110000772","2016-11-08T10:40:59.000+08:00","臺東縣","延平鄉","臺東縣延平鄉","點","121.00756034732,22.8866795775615","民生、基礎設施災情","電力停電","民眾通報，受到地震影響，延平鄉永康村2鄰43號發生跳電，造成電梯暫停運行，5名住戶受困於電梯中。","待處理","災情查報WEB","5","0","0","0","0","否","否"
"042016110000770","2016-11-08T10:40:39.000+08:00","宜蘭縣","員山鄉","宜蘭縣員山鄉員山路一段356號","點","121.722555,24.742606","建物毀損","建物輕微受損","民眾通報，宜蘭縣員山鄉員山路一段356號民宅在地震後，牆面出現裂、外牆大面積磁磚掉落。","未指派","災情查報WEB","0","0","0","0","0","否","否"
"042016110000752","2016-11-08T10:39:59.000+08:00","臺中市","潭子區","臺中市潭子區潭陽里","點","120.71178,24.212808","民生、基礎設施災情","電力停電","本區潭陽里因主要變壓器跳脫，造成32戶停電。","處理中","災情查報WEB","0","0","0","0","0","否","否"
"072016110000034","2016-11-08T10:39:48.000+08:00","金門縣","金寧鄉","金門縣金寧鄉金門縣消防局[金門縣金寧鄉頂林路315號]","點","120.32911999531957,24.45766000123996","其他災情","其他"," 
====================
 
","已處理","119消防署派遣系統","0","0","0","0","0","否","否"
"042016110000756","2016-11-08T10:39:43.000+08:00","高雄市","桃源區","高雄市桃源區勤和里","點","120.857308132898,23.2234290592062","積淹水災情","道路積淹水","道路積水影響人車通行","待處理","災情查報WEB","1","0","0","0","0","否","否"
"042016110000753","2016-11-08T10:39:40.000+08:00","宜蘭縣","三星鄉","宜蘭縣三星鄉三星路一段180號","點","121.725161,24.669623","民生、基礎設施災情","電力停電","民眾通報，受到地震影響，宜蘭縣三星鄉三星路一段180號發生跳電，造成電梯暫停運行，5名住戶受困於電梯中。","未指派","災情查報WEB","5","0","0","0","0","否","否"
"042016110000783","2016-11-08T10:38:59.000+08:00","高雄市","旗山區","高雄市旗山區永和里旗甲路一段206巷","點","120.48293466570613,22.90100142805382","民生、基礎設施災情","電線（桿）毀損","旗山區永和里旗甲路一段206巷之電線桿因強風吹襲倒塌，橫貫路面，阻礙交通，並壓傷路人1人。","未指派","災情查報WEB","1","0","0","0","0","否","是"
"042016110000738","2016-11-08T10:38:37.000+08:00","基隆市","中正區","基隆市中正區中正路680號","點","121.767903,25.151736","火災","其他","建築物倒1","未指派","災情查報WEB","0","0","0","0","0","否","否"
"042016110000746","2016-11-08T10:38:26.000+08:00","彰化縣","芳苑鄉","彰化縣芳苑鄉","點","120.33474016582,23.962699813239","土石災情","土石崩落","148縣道現場土石崩塌，道路遭阻斷，無法通行","未指派","災情查報WEB","0","0","0","0","0","否","否"
"042016110000763","2016-11-08T10:38:26.000+08:00","苗栗縣","獅潭鄉","苗栗縣獅潭鄉豐林村","點","120.902445,24.497941","民生、基礎設施災情","電力停電","苗栗縣獅潭鄉豐林村因主要變壓器跳脫.造成32戶停電.","未指派","災情查報WEB","0","0","0","0","0","否","否"
"042016110000743","2016-11-08T10:38:01.000+08:00","金門縣","金湖鎮","金門縣金湖鎮蓮庵里下湖5號","點","118.443117,24.425043","路樹災情","路樹傾斜","由於颱風風雨強大,造成路樹倒塌,影響交通","已處理","災情查報WEB","0","0","0","0","0","否","否"
"072016110000033","2016-11-08T10:37:53.000+08:00","宜蘭縣","宜蘭市","宜蘭縣宜蘭市舊城南路4巷1號","點","121.75381512411603,24.7546456582478","路樹災情","路樹倒塌"," 
====================
 
","已處理","119消防署派遣系統","0","0","0","0","0","否","否"
"042016110000754","2016-11-08T10:37:45.000+08:00","臺中市","中區","臺中市中區繼光里公園路三民路口","點","120.685479,24.141388","民生、基礎設施災情","電力停電","臺中市中區繼光里公園路三民路口因主 要變壓器跳脫 造成32戶停電","待處理","災情查報WEB","0","0","0","0","0","否","否"
"042016110000813","2016-11-08T10:37:42.000+08:00","高雄市","永安區","高雄市永安區永華路49號","點","120.224539,22.815448","路樹災情","路樹倒塌","民眾通報，高雄市永安區永華里永華路49號旁路樹倒塌，砸傷路過民眾2人。","未指派","災情查報WEB","2","0","0","0","0","否","是"
"042016110000750","2016-11-08T10:37:33.000+08:00","高雄市","甲仙區","高雄市甲仙區東安里咖啡巷","點","120.612341,23.075407","土石災情","土石流","豪雨導致溪水暴漲，高雄市甲仙區東安里咖啡巷發生土石流，緊急撤離40位居民，1名民眾受傷。","未指派","災情查報WEB","1","0","0","0","0","否","否"
"042016110000744","2016-11-08T10:37:24.000+08:00","臺中市","潭子區","臺中市潭子區潭興路三段","點","120.701908,24.211754","民生、基礎設施災情","電力停電","民眾通報，受到地震影響，本區潭興路三段發生跳電，造成電梯暫停運行，5名住戶受困於電梯中。","處理中","災情查報WEB","5","0","0","0","0","否","否"
"042016110000735","2016-11-08T10:37:17.000+08:00","基隆市","中正區","基隆市中正區中正路603號","點","121.770846,25.151684","火災","危險物品","受傷4","未指派","災情查報WEB","0","0","0","0","0","否","否"
"042016110000747","2016-11-08T10:37:11.000+08:00","高雄市","鼓山區","高雄市鼓山區桃源里柴山大路17號","點","120.25205612182617,22.650056571812115","土石災情","土石崩落","柴山大路靠近17號發生土石崩落，一名民眾遭土石擊傷。","未指派","災情查報WEB","1","0","0","0","0","否","否"
"042016110000730","2016-11-08T10:37:00.000+08:00","屏東縣","霧臺鄉","屏東縣霧臺鄉大武村東川巷","點","120.759272,22.754778","路樹災情","路樹傾斜","路樹傾倒阻礙交通","已處理","災情查報WEB","0","0","0","0","0","否","否"
"042016110000751","2016-11-08T10:36:55.000+08:00","雲林縣","莿桐鄉","雲林縣莿桐鄉麻園村8鄰101之9號","點","120.53838729858398,23.772384981709187","建物毀損","建物輕微受損","民眾通報,麻園村榮貫1000號平房在地震後，牆面出現龜裂，外牆大面積磁磚掉落","未指派","災情查報WEB","0","0","0","0","0","是","否"
"042016110000758","2016-11-08T10:36:55.000+08:00","雲林縣","古坑鄉","雲林縣古坑鄉桂林村","點","120.60842514038086,23.603947248741658","民生、基礎設施災情","電力停電","雲林縣古坑鄉桂林村因主要變壓器跳脫，造成32戶停電。","未指派","災情查報WEB","0","0","0","0","0","否","否"
"042016110000748","2016-11-08T10:36:41.000+08:00","苗栗縣","銅鑼鄉","苗栗縣銅鑼鄉興隆村","點","120.79836845397949,24.461291303703607","土石災情","土石崩落","苗119縣道(32K)現場土石崩塌，道路遭阻斷，無法通行。","未指派","災情查報WEB","0","0","0","0","0","否","否"
